Data de registro;Razão Social;CNPJ / CPF;RAMO;Status
11/05/2020;EASY FOR PAYMENT ADMINISTRADORA DE CARTOES DE CREDITO LTDA;17544604000100;FINANCEIRO;EM ANDAMENTO
11/05/2020;MARCELO EDUARDO PINTO SILVERI AUTOMOVEIS;01767589000110;COMÉRCIO;EM ANDAMENTO
 11/05/2020;UBER DO BRASIL TECNOLOGIA LTDA.;17895646000187;SERVIÇOS;EM ANDAMENTO
11/05/2020;SEARA ALIMENTOS LTDA;02914460038204;COMÉRCIO;EM ANDAMENTO
11/05/2020;CONSTRUINDO O FUTURO INFORMATICA LTDA;08260099000172;COMÉRCIO;EM ANDAMENTO
11/05/2020;COLEGIO NOVA JORNADA LTDA;06062810000159;SERVIÇOS;EM ANDAMENTO
12/05/2020;CENTRAL DO IPHONE - COMERCIO E ASSISTENCIA TECNICA DE EQUIPAMENTOS ELETRONICOS LTDA.;18722015000129;COMÉRCIO;EM ANDAMENTO
12/05/2020;TIM CELULAR S.A.;04206050000180;SERVIÇOS;EM ANDAMENTO
12/05/2020;ADVOCACIA BELLINATI PEREZ;03404018000147;SERVIÇOS;EM ANDAMENTO
12/05/2020;ASSOCIAÇÃO EDUCACIONAL NOVE DE JULHO;43374768000138;EDUCAÇÃO;EM ANDAMENTO
12/05/2020;AMPLA ENERGIA E SERVICOS S.A.;33050071000158;SERVIÇOS;EM ANDAMENTO
12/05/2020;GETNINJAS ATIVIDADES DE INTERNET S.A;14127813000151;SERVIÇOS;EM ANDAMENTO
12/05/2020;VIA VAREJO S/A;33041260065290;COMÉRCIO;EM ANDAMENTO
12/05/2020;STAR MAGAZINE E ARMARINHOS LTDA;20969342000121;COMÉRCIO;EM ANDAMENTO
12/05/2020;FUNDACAO SAO PAULO;60990751000124;SERVIÇOS;EM ANDAMENTO
12/05/2020;UNISA UNIVERSIDADE DE SANTO AMARO;-;SERVIÇOS;EM ANDAMENTO
12/05/2020;ASSOCIAÇÃO EDUCACIONAL NOVE DE JULHO;43374768000138;EDUCAÇÃO;EM ANDAMENTO
13/05/2020;VILMAR ALVES DOS SANTOS 88804895349;36030241000120;COMÉRCIO;EM ANDAMENTO
13/05/2020;BAZAM & PICHAU INFORMATICA LTDA;09376495000122;COMÉRCIO;EM ANDAMENTO
13/05/2020;TRES COMERCIO DE PUBLICACOES LTDA.;00597491000108;COMÉRCIO;EM ANDAMENTO
13/05/2020;PASSARELA MODAS LTDA;45512555000150;COMÉRCIO;EM ANDAMENTO
13/05/2020;CONCEITO PET CENTRO VETERINARIO E PET SHOP LTDA.;26174237000182;SERVIÇOS;EM ANDAMENTO
13/05/2020;ATUAL MOVEIS EIRELI;26042458000105;SERVIÇOS;EM ANDAMENTO
14/05/2020;BOUTIQUE INFANTIL COMERCIO ELETRONICO LTDA;24312633000101;COMÉRCIO;EM ANDAMENTO
14/05/2020;LICEU JOSE DE ALENCAR LTDA.;03697983000155;SERVIÇOS;EM ANDAMENTO
14/05/2020;AMPLA ENERGIA E SERVICOS S.A.;33050071000158;SERVIÇOS;EM ANDAMENTO
14/05/2020;LOJAS AMERICANAS S.A.;33014556000196;COMÉRCIO;EM ANDAMENTO
14/05/2020;DIRECIONAL ENGENHARIA S/A;16614075000100;SERVIÇOS;EM ANDAMENTO
14/05/2020;STAR MAGAZINE IMPORTADORA EIRELI;30769559000141;COMÉRCIO;EM ANDAMENTO
14/05/2020;NS2.COM INTERNET S.A.;09339936000116;COMÉRCIO;EM ANDAMENTO
15/05/2020;BLUESHOP - COMERCIO ELETRONICO DE PRODUTOS LTDA;25371145000120;COMÉRCIO;EM ANDAMENTO
15/05/2020;GMAC ADMINISTRADORA DE CONSORCIOS LTDA.;49937055000111;SERVIÇOS;EM ANDAMENTO
15/05/2020;GM EVENTOS LTDA;23153886000109;SERVIÇOS;EM ANDAMENTO
15/05/2020;CAR SYSTEM ALARMES LTDA;04401579000155;SERVIÇOS;EM ANDAMENTO
15/05/2020;EBAZAR.COM.BR. LTDA;03007331000141;COMÉRCIO;EM ANDAMENTO
15/05/2020;ELA POR ELA;-;COMÉRCIO;EM ANDAMENTO
15/05/2020;ARMAZEM SAO VITO COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;15083332000154;COMÉRCIO;EM ANDAMENTO
15/05/2020;VIA VAREJO S/A;33041260065290;COMÉRCIO;EM ANDAMENTO
15/05/2020;PAULO HENRIQUE RIBEIRO & CIA LTDA;02830229000189;COMÉRCIO;EM ANDAMENTO
15/05/2020;COMERCIAL CHOCOLANDIA LTDA;07583041000105;COMÉRCIO;EM ANDAMENTO
15/05/2020;ATACADAO S.A.;75315333000109;COMÉRCIO;EM ANDAMENTO
16/05/2020;CRED - SYSTEM ADMINISTRADORA DE CARTÕES DE CRÉDITO LTDA.;04670195000138;FINANCEIRO;EM ANDAMENTO
17/05/2020;BIRETINHO-INTERMEDIACAO DE NEGOCIOS LTDA;04846801000123;SERVIÇOS;EM ANDAMENTO
18/05/2020;VIA VAREJO S/A;33041260065290;COMÉRCIO;EM ANDAMENTO
18/05/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
18/05/2020;STAR MAGAZINE IMPORTADORA EIRELI;30769559000141;COMÉRCIO;EM ANDAMENTO
18/05/2020;CLUBE DO MICKEY;03230309000166;SERVIÇOS;EM ANDAMENTO
18/05/2020;PATIO DE LEILOES SAO PEDRO LTDA;25277920000182;SERVIÇOS;EM ANDAMENTO
18/05/2020;CONSIGAZ-DISTRIBUIDORA DE GAS LTDA.;03013594000163;SERVIÇOS;EM ANDAMENTO
18/05/2020;CAIXA ECONÔMICA FEDERAL;00360305000104;FINANCEIRO;EM ANDAMENTO
18/05/2020;TELLERINA COMÉRCIO DE PRESENTES E ARTIGOS PARA DECORAÇÃO S.A.;84453844002121;COMÉRCIO;EM ANDAMENTO
18/05/2020;CRM INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.;61158283014491;COMÉRCIO;EM ANDAMENTO
18/05/2020;M.B. DO BRASIL LTDA;02984328000115;COMÉRCIO;EM ANDAMENTO
18/05/2020;BANCO VOTORANTIM S.A.;59588111000103;FINANCEIRO;EM ANDAMENTO
19/05/2020;MM TURISMO & VIAGENS S.A;16988607000161;SERVIÇOS;EM ANDAMENTO
19/05/2020;SUPERMERCADO FANTASTICO LTDA.;04255672000107;COMÉRCIO;EM ANDAMENTO
19/05/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;30980539000115;COMÉRCIO;EM ANDAMENTO
19/05/2020;LOJA CORPO PERFEITO;24413000000181;COMÉRCIO;EM ANDAMENTO
19/05/2020;RICARDO DA ROCHA FERREIRA 27854835888;25231258000120;COMÉRCIO;EM ANDAMENTO
19/05/2020;CLARO S/A;40432544000147;SERVIÇOS;EM ANDAMENTO
19/05/2020;BANCO ITAUCARD S.A;17192451000170;FINANCEIRO;EM ANDAMENTO
19/05/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;30980539000115;COMÉRCIO;CONVERTIDA EM RECLAMAÇÃO
19/05/2020;TIM CELULAR S.A.;04206050000180;SERVIÇOS;EM ANDAMENTO
20/05/2020;STAR MAGAZINE IMPORTADORA EIRELI;30769559000141;COMÉRCIO;EM ANDAMENTO
20/05/2020;CLARO S/A;40432544000147;SERVIÇOS;EM ANDAMENTO
20/05/2020;TELEFÔNICA BRASIL S.A.;02558157000162;SERVIÇOS;EM ANDAMENTO
20/05/2020;DIAMANTUR AGENCIA DE VIAGENS E TURISMO LTDA;10312283000160;SERVIÇOS;EM ANDAMENTO
21/05/2020;LOJA KIT MAKE;-;COMÉRCIO;EM ANDAMENTO
21/05/2020;KM HORTA NEGOCIOS DIGITAIS;34100593000180;SERVIÇOS;EM ANDAMENTO
21/05/2020;CREDZ ADMINISTRADORA DE CARTOES S/A;12109247000120;FINANCEIRO;EM ANDAMENTO
21/05/2020;ADMINISTRADORA DE CONSORCIO NACIONAL VALOR LTDA;03765340000100;SERVIÇOS;EM ANDAMENTO
21/05/2020;STAR MAGAZINE IMPORTADORA EIRELI;30769559000141;COMÉRCIO;EM ANDAMENTO
21/05/2020;PANDORA DO BRASIL COMERCIO E IMPORTAÇÃO LTDA.;11023174001087;COMÉRCIO;EM ANDAMENTO
21/05/2020;CRISTIANO DE JESUS ME;33745496000181;COMÉRCIO;EM ANDAMENTO
21/05/2020;TROINHA BABY COMERCIO DE ROUPAS EIRELI;21129897000128;COMÉRCIO;EM ANDAMENTO
21/05/2020;CLINICA VETERINARIA DE CLAUDIO SETSUO MITIDA;-;COMÉRCIO;EM ANDAMENTO
21/05/2020;THAMIRYS BARBOSA OLIVEIRA 49659010885;36080971000136;COMÉRCIO;EM ANDAMENTO
21/05/2020;AROMA DO CAMPO LTDA. ME;02881041000160;COMÉRCIO;EM ANDAMENTO
22/05/2020;UNIAO SOCIAL CAMILIANA;58250689000435;SERVIÇOS;EM ANDAMENTO
22/05/2020;RAIA DROGASIL S/A;61585865000151;COMÉRCIO;EM ANDAMENTO
22/05/2020;NECESSAIRE MIX COMESTICOS E EMBELEZAMENTO EIRELI;20089890000167;COMÉRCIO;EM ANDAMENTO
23/05/2020;ENGLISHTOWN DO BRASIL INTERMEDIACOES LTDA;04475124000184;SERVIÇOS;EM ANDAMENTO
23/05/2020;DOM PEDRO MOVEIS E ELETRODOMESTICOS LTDA;19349436000119;COMÉRCIO;EM ANDAMENTO
23/05/2020;NEGATIVA TELEMARKETING;-;SERVIÇOS;EM ANDAMENTO
23/05/2020;AMPLA ENERGIA E SERVICOS S.A.;33050071000158;SERVIÇOS;EM ANDAMENTO
23/05/2020;AUTO ESCOLA LIBERDADE II EIRELI;02862111000132;SERVIÇOS;EM ANDAMENTO
24/05/2020;CIA DE SANEAMENTO BASICO DE SÃO PAULO SABESP;43776517000180;SERVIÇO PÚBLICO;EM ANDAMENTO
24/05/2020;MERCADINHO NIKKEY LTDA;46213468000165;COMÉRCIO;EM ANDAMENTO
24/05/2020;LOJAMEGAHAIR TIC TAC;-;COMÉRCIO;EM ANDAMENTO
24/05/2020;BANCO ITAUCARD S.A;17192451000170;FINANCEIRO;EM ANDAMENTO
24/05/2020;STAR MAGAZINE IMPORTADORA EIRELI;30769559000141;COMÉRCIO;EM ANDAMENTO
25/05/2020;SUPERMERCADO VIOLETA LTDA;00771999000172;COMÉRCIO;EM ANDAMENTO
25/05/2020;NOVA MED TEC LTDA;10682855000101;COMÉRCIO;EM ANDAMENTO
25/05/2020;CLINICA ODONTOLOGICA VAMOS SORRIR SANTO AMARO LTDA;18614938000167;SERVIÇOS;EM ANDAMENTO
25/05/2020;SARAIVA E SICILIANO S.A. - EM RECUPERACAO JUDICIAL;61365284000104;COMÉRCIO;EM ANDAMENTO
25/05/2020;PORTAL CURSO;-;SERVIÇOS;EM ANDAMENTO
25/05/2020;DIA BRASIL SOCIEDADE LIMITADA;03476811080830;COMÉRCIO;EM ANDAMENTO
26/05/2020;VINICIUS EDUARDO FERREIRA DE BRITO;-;COMÉRCIO;EM ANDAMENTO
26/05/2020;ASSOCIACAO EDUCACIONAL VIP;13030493000316;SERVIÇOS;EM ANDAMENTO
26/05/2020;A&M ESTETICA CORPORAL EIRELI;12556821000198;SERVIÇOS;EM ANDAMENTO
26/05/2020;VIA VAREJO S/A;33041260065290;COMÉRCIO;EM ANDAMENTO
26/05/2020;THIAGO LIMA RIBEIRO;-;COMÉRCIO;EM ANDAMENTO
26/05/2020;PADARIA KAROL PREMIUM;-;COMÉRCIO;EM ANDAMENTO
26/05/2020;UNISA UNIVERSIDADE DE SANTO AMARO;18301267000184;SERVIÇOS;EM ANDAMENTO
26/05/2020;SOL DOURADO AUTO SERVICE LTDA;03584580000108;SERVIÇOS;EM ANDAMENTO
26/05/2020;CLINICA PEDIATRICA MOLEQUE TRAVESSO S/S LTDA;81393837000140;SERVIÇOS;EM ANDAMENTO
26/05/2020;DANIEL DE FREITAS;20316742000138;COMÉRCIO;EM ANDAMENTO
26/05/2020;OFICINA DO CELULAR LTDA;24281993000185;SERVIÇOS;EM ANDAMENTO
26/05/2020;ASSOCIACAO DAS FRANCISCANAS FILHAS DA DIVINA PROVIDENCIA;61813333000558;SERVIÇOS;EM ANDAMENTO
26/05/2020;VET. POP. CLINICA VETERINARIA LTDA;18995136000144;SERVIÇOS;EM ANDAMENTO
26/05/2020;COOPERATIVA DE POUPANCA E CREDITO OURO VERDE - SICOOB OURO VERDE;05582619000175;FINANCEIRO;EM ANDAMENTO
27/05/2020;ANNE CAROLINE AUGUSTO BRUNETTO ;26636376000180;COMÉRCIO;EM ANDAMENTO
27/05/2020;BASILIO MAGNO DO AMOR DIVINO ARAUJO ;16465186000194;SERVIÇOS;EM ANDAMENTO
27/05/2020;I.L DE PINA TECNOLOGIA E TREINAMENTO;32113373000165;SERVIÇOS;EM ANDAMENTO
27/05/2020;RAPPI BRASIL INTERMEDIACAO DE NEGOCIOS LTDA;26900161000125;SERVIÇOS;EM ANDAMENTO
27/05/2020;NIELY DO BRASIL INDUSTRIAL LTDA;30153506000100;COMÉRCIO;EM ANDAMENTO
27/05/2020;NET SERVIÇOS DE COMUNICAÇÃO S/A;00108786000165;SERVIÇOS;EM ANDAMENTO
27/05/2020;CIA DE SANEAMENTO BASICO DE SÃO PAULO SABESP;43776517000180;SERVIÇO PÚBLICO;EM ANDAMENTO
28/05/2020;MARCELO BARBOSA DE MELLO;05587711000128;COMÉRCIO;EM ANDAMENTO
28/05/2020;ELITE CONSULTORIA FINANCEIRA LTDA;28800510000162;FINANCEIRO;EM ANDAMENTO
28/05/2020;HASSAN MONIF EL ZEIN ;35113495000140;COMÉRCIO;EM ANDAMENTO
28/05/2020;ST2 INDUSTRIA E COMERCIO LTDA;28562572000183;COMÉRCIO;EM ANDAMENTO
28/05/2020;PL CREDITO LTDA;36404284000129;FINANCEIRO;EM ANDAMENTO
28/05/2020;PICPAY SERVICOS S.A;22896431000110;SERVIÇOS;EM ANDAMENTO
29/05/2020;COMLINE'S COMERCIAL LTDA;02804744000275;COMÉRCIO;EM ANDAMENTO
29/05/2020;TICKETS FOR FUN - T4F;02860694000162;SERVIÇOS;EM ANDAMENTO
29/05/2020;GFG COMERCIO DIGITAL LTDA.;11200418000401;COMÉRCIO;EM ANDAMENTO
30/05/2020;CIA DE SANEAMENTO BASICO DE SÃO PAULO SABESP;43776517000180;SERVIÇO PÚBLICO;EM ANDAMENTO
30/05/2020;GRAZIELA CRISTINA ZAN;14401455000123;COMÉRCIO;EM ANDAMENTO
31/05/2020;KALUNGA COMERCIO E INDUSTRIA GRAFICA LTDA;43283811002365;COMÉRCIO;EM ANDAMENTO
31/05/2020;VIA VAREJO S/A;33041260065290;COMÉRCIO;EM ANDAMENTO
01/06/2020;STAR MAGAZINE IMPORTADORA EIRELI;30769559000141;COMÉRCIO;EM ANDAMENTO
01/06/2020;BIS DISTRIBUIDORA DE VEICULOS LTDA.;12502665000182;COMÉRCIO;EM ANDAMENTO
01/06/2020;AVEN SERVIÇOS DE TECNOLOGIA LTDA.;18285421000171;SERVIÇOS;EM ANDAMENTO
01/06/2020;PET SHOP E CLÍNICA VETERINÁRIA IMPERIO DOS FILHOTES EIRELI EPP;36038648000102;COMÉRCIO;EM ANDAMENTO
01/06/2020;WS2 COMÉRCIO DIGITAL LTDA. ME;22554317000102;COMÉRCIO;EM ANDAMENTO
01/06/2020;CRUZEIRO DO SUL EDUCACIONAL S.A.;62984091000951;EDUCAÇÃO;EM ANDAMENTO
01/06/2020;MAGAZINE LUIZA S/A;47960950000121;COMÉRCIO;EM ANDAMENTO
01/06/2020;INFRACOMMERCE NEGÓCIOS E SOLUÇÕES EM INTERNET LTDA.;15427207000971;COMÉRCIO;EM ANDAMENTO
01/06/2020;DEVINTEX COSMÉTICOS LTDA.;01773518000635;COMÉRCIO;EM ANDAMENTO
01/06/2020;CREDZ ADMINISTRADORA DE CARTOES S/A;12109247000120;FINANCEIRO;EM ANDAMENTO
01/06/2020;ELETROVEM;-;COMÉRCIO;EM ANDAMENTO
02/06/2020;I.L DE PINA TECNOLOGIA E TREINAMENTO;32113373000165;EDUCAÇÃO;EM ANDAMENTO
02/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
02/06/2020;BANCO SAFRA S A;58160789000128;FINANCEIRO;EM ANDAMENTO
02/06/2020;GFG COMERCIO DIGITAL LTDA.;11200418000401;COMÉRCIO;EM ANDAMENTO
02/06/2020;VIA VAREJO S/A;33041260065290;COMÉRCIO;EM ANDAMENTO
02/06/2020;ISAAC RODRIGUES DE OLIVEIRA;30365882801;SERVIÇOS;EM ANDAMENTO
03/06/2020;IFOOD.COM AGENCIA DE RESTAURANTES ONLINE S.A.;14380200000121;SERVIÇOS;EM ANDAMENTO
03/06/2020;NOVDS;-;COMÉRCIO;EM ANDAMENTO
03/06/2020;VINICIUS MARTINS FRANCA ME;26511169000108;COMÉRCIO;EM ANDAMENTO
03/06/2020;PAGSEGURO INTERNET S.A.;08561701000101;FINANCEIRO;EM ANDAMENTO
03/06/2020;LILI SMART VENDAS;41497186870;COMÉRCIO;EM ANDAMENTO
03/06/2020;POSTO DE SERVIÇOS GALAPAGOS EIRELI;15746495000170;COMÉRCIO;EM ANDAMENTO
03/06/2020;ALEXANDRE DE DEA;04188167866;FINANCEIRO;EM ANDAMENTO
04/06/2020;BOOM ADESIVOS PERSONALIZADOS;00302100032;SERVIÇOS;EM ANDAMENTO
04/06/2020;T4F ENTRETENIMENTO S.A.;02860694000162;SERVIÇOS;EM ANDAMENTO
04/06/2020;O BOTICÁRIO FRANCHISING LTDA.;76801166000179;COMÉRCIO;EM ANDAMENTO
04/06/2020;ESPETINHOS GEOVÁ;-;COMÉRCIO;EM ANDAMENTO
04/06/2020;NEXTEL TELECOMUNICAÇÕES LTDA;66970229000167;SERVIÇOS;EM ANDAMENTO
04/06/2020;SMARTFIT ESCOLA DE GINASTICA E DANCA S.A;31255062000178;SERVIÇOS;EM ANDAMENTO
04/06/2020;BEATRIZ MODAS;35176361850;COMÉRCIO;EM ANDAMENTO
04/06/2020;BANCO GMAC S.A.;59274605000113;FINANCEIRO;EM ANDAMENTO
04/06/2020;STAR MAGAZINE IMPORTADORA EIRELI;30769559000141;COMÉRCIO;EM ANDAMENTO
04/06/2020;ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTÓVÃO;60975174000100;SAÚDE;EM ANDAMENTO
05/06/2020;MAGAZINE LUIZA S/A;47960950000121;COMÉRCIO;EM ANDAMENTO
05/06/2020;LOJAS CEM S A;56642960005764;COMÉRCIO;EM ANDAMENTO
05/06/2020;VITA BE COMÉTICOS EIRELI EPP;14144597000152;COMÉRCIO;EM ANDAMENTO
05/06/2020;AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.;23309127011618;SAÚDE;EM ANDAMENTO
05/06/2020;T4F ENTRETENIMENTO S.A.;02860694000162;SERVIÇOS;EM ANDAMENTO
05/06/2020;FINANCEIRA ITAU CBD S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;06881898000130;FINANCEIRO;EM ANDAMENTO
05/06/2020;COLÉGIO VIDA NOVA EIRELI;96515689000166;EDUCAÇÃO;EM ANDAMENTO
05/06/2020;FACULDADES METROPOLITANAS UNIDAS EDUCACIONAIS LTDA. - FMU;69063689000113;EDUCAÇÃO;EM ANDAMENTO
05/06/2020;MERCADO MIX NOVOLAR LTDA. ME;34021942000178;COMÉRCIO;EM ANDAMENTO
05/06/2020;BIOMATER BIOPLÁSTICOS COMERCIAL, IMPORTADORA E EXPORTADORA LTDA.;13589504000564;COMÉRCIO;EM ANDAMENTO
05/06/2020;99 TECNOLOGIA LTDA.;18033552000161;SERVIÇOS;EM ANDAMENTO
05/06/2020;ASSOCIAÇÃO EDUCACIONAL NOVE DE JULHO;43374768000138;EDUCAÇÃO;EM ANDAMENTO
05/06/2020;DEVINTEX COSMÉTICOS LTDA.;01773518000635;COMÉRCIO;EM ANDAMENTO
05/06/2020;JULIO MITRE OTICA LTDA.;11366987000189;COMÉRCIO;EM ANDAMENTO
05/06/2020;HOOLIGAN COMÉRCIO DE ROUPAS E CALÇADOS LTDA.;00267685002008;COMÉRCIO;EM ANDAMENTO
06/06/2020;JOY COZINHAS E COMÉRCIO DE EQUIPAMENTOS EIRELI;35251630000113;COMÉRCIO;EM ANDAMENTO
06/06/2020;TELEFÔNICA BRASIL S.A.;02558157000162;SERVIÇOS;EM ANDAMENTO
06/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
06/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
07/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
07/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
07/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
07/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
07/06/2020;T4F ENTRETENIMENTO S.A.;02860694000162;SERVIÇOS;EM ANDAMENTO
07/06/2020;SUPERMERCADO MAMBO LTDA.;71676316000812;COMÉRCIO;EM ANDAMENTO
07/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
07/06/2020;SAMSUNG ELETRÔNICA DA AMAZÔNIA LTDA.;00280273000137;COMÉRCIO;EM ANDAMENTO
08/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
08/06/2020;WIRECARD BRAZIL S.A.;08718431000108;FINANCEIRO;EM ANDAMENTO
08/06/2020;OMNI S/A CRÉDITO FINANCIAMENTO E INVESTIMENTO;92228410000102;FINANCEIRO;EM ANDAMENTO
08/06/2020;M.L. GOMES ADVOGADOS ASSOCIADOS;02906123000111;FINANCEIRO;EM ANDAMENTO
08/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
08/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
08/06/2020;GOL LINHAS AEREAS S.A.;06164253000187;SERVIÇOS;EM ANDAMENTO
08/06/2020;RECANTO FELIZ 3 IDADE - CASA DE CUIDADOS CANTAREIRA LTDA.;59937813000155;SERVIÇOS;EM ANDAMENTO
08/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
08/06/2020;RAPPI BRASIL INTERMEDIACAO DE NEGOCIOS LTDA;26900161000125;SERVIÇOS;EM ANDAMENTO
08/06/2020;CRED - SYSTEM ADMINISTRADORA DE CARTÕES DE CRÉDITO LTDA.;04670195000138;FINANCEIRO;EM ANDAMENTO
09/06/2020;DIGITAL BANKS PAGAMENTOS S.A.;32335055000149;FINANCEIRO;EM ANDAMENTO
09/06/2020;GINGA COMÉRCIO DE MÓVEIS E DECORAÇÕES LTDA.;14747549000159;COMÉRCIO;EM ANDAMENTO
09/06/2020;VAI TECNOLOGIA BRASIL LTDA.;28944402000163;COMÉRCIO;EM ANDAMENTO
09/06/2020;STAR MAGAZINE IMPORTADORA EIRELI;16501555000157;COMÉRCIO;EM ANDAMENTO
09/06/2020;TELEFÔNICA BRASIL S.A.;02558157000162;SERVIÇOS;EM ANDAMENTO
09/06/2020;B2W COMPANHIA DIGITAL;00776574000660;COMÉRCIO;EM ANDAMENTO
09/06/2020;ESCOLA DE HOTELARIA E TURISMO DE SÃO PAULO - SOCIEDADE EDUCACIONAL PINTO E MENEZES LTDA.;03665246000170;EDUCAÇÃO;EM ANDAMENTO
09/06/2020;AYMORE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;07707650000110;FINANCEIRO;EM ANDAMENTO
09/06/2020;NET KIKOS COMÉRCIO DE EQUIPAMENTOS PARA GINÁSTICA EIRELI;12353698000108;SERVIÇOS;EM ANDAMENTO
09/06/2020;B2W COMPANHIA DIGITAL;00776574000660;COMÉRCIO;EM ANDAMENTO
09/06/2020;RN COMÉRCIO VAREJISTA S.A.;13481309010155;COMÉRCIO;EM ANDAMENTO
09/06/2020;FRANCINE RAQUEL MACHADO (MEI);34288182000160;COMÉRCIO;EM ANDAMENTO
09/06/2020;LGF COMÉRCIO ELETRÔNICO LTDA.;26384531000119;COMÉRCIO;EM ANDAMENTO
09/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
10/06/2020;DAVID ALLAN GUIMARAES SCHREIBER;37126909000109;FINANCEIRO;EM ANDAMENTO
10/06/2020;MASTERCARD BRASIL LTDA.;01248201000175;FINANCEIRO;EM ANDAMENTO
10/06/2020;TORINA E SANTORO SEMIJOIAS LTDA.;29578651000145;COMÉRCIO;EM ANDAMENTO
10/06/2020;MOTOEL;-;COMÉRCIO;EM ANDAMENTO
10/06/2020;YUNY MARKARIAN EMPREENDIMENTOS E PARTICIPAÇÕES LTDA.;09465909000190;COMÉRCIO;EM ANDAMENTO
10/06/2020;INDÚSTRIA ALIMENTÍCIA ETA LTDA.;24522098000105;COMÉRCIO;EM ANDAMENTO
10/06/2020;STAR MAGAZINE IMPORTADORA EIRELI;16501555000157;COMÉRCIO;EM ANDAMENTO
10/06/2020;RYAN NOCERA DOS SANTOS - NOCERA EQUIPAMENTOS;36150799000140;COMÉRCIO;EM ANDAMENTO
10/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
10/06/2020;JOHN WASHINGTON;70310462118;COMÉRCIO;EM ANDAMENTO
10/06/2020;FUNDAÇÃO CESP;62465117000106;SAÚDE;EM ANDAMENTO
10/06/2020;DECOLAR.COM LTDA.;03563689000231;SERVIÇOS;EM ANDAMENTO
11/06/2020;KALUNGA COMERCIO E INDUSTRIA GRAFICA LTDA;43283811001202;COMÉRCIO;EM ANDAMENTO
11/06/2020;FACULDADES INTEGRADAS CAMPOS SALLES;62622857000109;EDUCAÇÃO;EM ANDAMENTO
11/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
11/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
11/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
12/06/2020;ARTHUR LUNDGREN TECIDOS S A CASAS PERNAMBUCANAS;61099834021783;COMÉRCIO;EM ANDAMENTO
13/06/2020;VIA VAREJO S/A;33041260161419;COMÉRCIO;EM ANDAMENTO
13/06/2020;CIA BRASILEIRA DE DISTRIBUIÇÃO;47508411000156;COMÉRCIO;EM ANDAMENTO
13/06/2020;LOJA SANTORINI;-;COMÉRCIO;EM ANDAMENTO
13/06/2020;VIVIANE FERREIRA BARROS - MEI;32395641000189;COMÉRCIO;EM ANDAMENTO
14/06/2020;MAGOTE LTDA.;11739648000109;COMÉRCIO;EM ANDAMENTO
14/06/2020;VIAÇÃO GATO PRETO LTDA;60870847000159;SERVIÇO PÚBLICO;EM ANDAMENTO
